<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NYMEX.XRB,D,20070306,000000,1.8380000,1.8620000,1.8150000,1.8520000,0
NYMEX.XRB,D,20070307,000000,1.8540000,1.9000000,1.8539000,1.8960000,0
NYMEX.XRB,D,20070308,000000,1.8935000,1.9350000,1.8923000,1.9265000,0
NYMEX.XRB,D,20070309,000000,1.9265000,1.9450000,1.8950000,1.8950000,0
NYMEX.XRB,D,20070312,000000,1.8941000,1.9300000,1.8646000,1.9150000,0
NYMEX.XRB,D,20070313,000000,1.9140000,1.9550000,1.9130000,1.9379000,0
NYMEX.XRB,D,20070314,000000,1.9358000,1.9429000,1.9000000,1.9210000,0
NYMEX.XRB,D,20070315,000000,1.9200000,1.9285000,1.8770000,1.8790000,0
NYMEX.XRB,D,20070316,000000,1.8790000,1.9384000,1.8650000,1.9075000,0
NYMEX.XRB,D,20070319,000000,1.9050000,1.9740000,1.9030000,1.9650000,0
NYMEX.XRB,D,20070320,000000,1.9615000,1.9850000,1.9375000,1.9520000,0
NYMEX.XRB,D,20070321,000000,1.9500000,1.9686000,1.9230000,1.9397000,0
NYMEX.XRB,D,20070322,000000,1.9407000,1.9650000,1.9300000,1.9650000,0
NYMEX.XRB,D,20070323,000000,1.9615000,2.0200000,1.9478000,1.9910000,0
NYMEX.XRB,D,20070325,000000,1.9915000,2.0720000,1.9915000,2.0665000,0
NYMEX.XRB,D,20070326,000000,2.0125000,2.1230000,1.9969000,2.0500000,0
NYMEX.XRB,D,20070327,000000,2.0460000,2.0662000,2.0030000,2.0119000,0
NYMEX.XRB,D,20070328,000000,2.0086000,2.0800000,2.0018000,2.0750000,0
NYMEX.XRB,D,20070329,000000,2.0709000,2.0900000,2.0459000,2.0540000,0
NYMEX.XRB,D,20070401,000000,2.0535000,2.0710000,2.0342000,2.0360000,0
NYMEX.XRB,D,20070402,000000,2.0361000,2.0430000,1.9857000,2.0150000,0
NYMEX.XRB,D,20070403,000000,2.0150000,2.1100000,1.9989000,2.1050000,0
NYMEX.XRB,D,20070404,000000,2.1100000,2.1330000,2.0925000,2.1225000,0
NYMEX.XRB,D,20070408,000000,2.1250000,2.1555000,2.0846000,2.1021000,0
NYMEX.XRB,D,20070409,000000,2.0986000,2.1320000,2.0970000,2.1315000,0
NYMEX.XRB,D,20070410,000000,2.1328000,2.1700000,2.1274000,2.1518000,0
NYMEX.XRB,D,20070411,000000,2.1518000,2.1965000,2.1371000,2.1950000,0
NYMEX.XRB,D,20070412,000000,2.1949000,2.2134000,2.1701000,2.1730000,0
NYMEX.XRB,D,20070415,000000,2.1730000,2.1890000,2.1100000,2.1267000,0
NYMEX.XRB,D,20070416,000000,2.1160000,2.1467000,2.0500000,2.0545000,0
NYMEX.XRB,D,20070417,000000,2.0555000,2.0875000,1.9820000,2.0795000,0
NYMEX.XRB,D,20070418,000000,2.0809000,2.1020000,2.0600000,2.0873000,0
NYMEX.XRB,D,20070419,000000,2.0841000,2.1400000,2.0815000,2.1375000,0
NYMEX.XRB,D,20070422,000000,2.1350000,2.2058000,2.1300000,2.2010000,0
NYMEX.XRB,D,20070423,000000,2.2025000,2.2449000,2.1689000,2.2174000,0
NYMEX.XRB,D,20070424,000000,2.1650000,2.2300000,2.1583000,2.2200000,0
NYMEX.XRB,D,20070425,000000,2.2200000,2.2399000,2.1950000,2.2155000,0
NYMEX.XRB,D,20070426,000000,2.2200000,2.2650000,2.1905000,2.2570000,0
NYMEX.XRB,D,20070429,000000,2.2595000,2.3000000,2.2502000,2.2550000,0
NYMEX.XRB,D,20070430,000000,2.2570000,2.2950000,2.2300000,2.2480000,0
NYMEX.XRB,D,20070501,000000,2.2475000,2.2490000,2.1900000,2.2260000,0
NYMEX.XRB,D,20070502,000000,2.2251000,2.2568000,2.1969000,2.2503000,0
NYMEX.XRB,D,20070503,000000,2.2510000,2.2905000,2.1970000,2.2157000,0
NYMEX.XRB,D,20070506,000000,2.2135000,2.2215000,2.1483000,2.1941000,0
NYMEX.XRB,D,20070507,000000,2.1945000,2.2075000,2.1566000,2.2025000,0
NYMEX.XRB,D,20070508,000000,2.2020000,2.2460000,2.1750000,2.2440000,0
NYMEX.XRB,D,20070509,000000,2.2445000,2.3300000,2.2445000,2.3250000,0
NYMEX.XRB,D,20070510,000000,2.3250000,2.3670000,2.3121000,2.3550000,0
NYMEX.XRB,D,20070513,000000,2.3560000,2.3744000,2.2885000,2.2940000,0
NYMEX.XRB,D,20070514,000000,2.2936000,2.3350000,2.2740000,2.3030000,0
NYMEX.XRB,D,20070515,000000,2.3045000,2.3547000,2.2625000,2.3525000,0
NYMEX.XRB,D,20070516,000000,2.3546000,2.4400000,2.3512000,2.4366000,0
NYMEX.XRB,D,20070517,000000,2.4320000,2.4430000,2.3995000,2.4030000,0
NYMEX.XRB,D,20070520,000000,2.4098000,2.4262000,2.3600000,2.3960000,0
NYMEX.XRB,D,20070521,000000,2.3977000,2.4025000,2.3000000,2.3045000,0
NYMEX.XRB,D,20070522,000000,2.3063000,2.3272000,2.2630000,2.2970000,0
NYMEX.XRB,D,20070523,000000,2.3015000,2.3680000,2.2980000,2.3570000,0
NYMEX.XRB,D,20070524,000000,2.3590000,2.4060000,2.3590000,2.4025000,0
NYMEX.XRB,D,20070528,000000,2.3090000,2.3190000,2.1906000,2.2060000,0
NYMEX.XRB,D,20070529,000000,2.2080000,2.2104000,2.1661000,2.1934000,0
NYMEX.XRB,D,20070530,000000,2.1934000,2.2125000,2.1291000,2.2125000,0
NYMEX.XRB,D,20070531,000000,2.2125000,2.2700000,2.1950000,2.2400000,0
NYMEX.XRB,D,20070603,000000,2.2420000,2.2646000,2.2240000,2.2291000,0
NYMEX.XRB,D,20070604,000000,2.2320000,2.2346000,2.1850000,2.2097000,0
NYMEX.XRB,D,20070605,000000,2.2120000,2.2230000,2.1615000,2.1819000,0
NYMEX.XRB,D,20070606,000000,2.1874000,2.2300000,2.1801000,2.1830000,0
NYMEX.XRB,D,20070607,000000,2.1812000,2.1858000,2.1050000,2.1354000,0
NYMEX.XRB,D,20070610,000000,2.1326000,2.1610000,2.1155000,2.1445000,0
NYMEX.XRB,D,20070611,000000,2.1485000,2.1605000,2.1130000,2.1317000,0
NYMEX.XRB,D,20070612,000000,2.1310000,2.1750000,2.1016000,2.1535000,0
NYMEX.XRB,D,20070613,000000,2.1500000,2.2294000,2.1500000,2.2294000,0
